player.id,player.name,player.pos,player.grid,player.type,team,formation,fixture.id
2780,V. Osimhen,F,4:2,holder,Napoli,4-3-3,1126166
483,K. Kvaratskhelia,F,4:1,holder,Napoli,4-3-3,1126166
1358,E. Elmas,M,,substitute,Napoli,4-3-3,1126166
30543,G. Raspadori,F,,substitute,Napoli,4-3-3,1126166
30414,G. Simeone,F,,substitute,Napoli,4-3-3,1126166
322,Mário Rui,D,,substitute,Napoli,4-3-3,1126166
15797,J. Cajuste,M,,substitute,Napoli,4-3-3,1126166
31219,A. Zerbin,F,,substitute,Napoli,4-3-3,1126166
325,G. Gaetano,M,,substitute,Napoli,4-3-3,1126166
15884,J. Lindstrøm,M,,substitute,Napoli,4-3-3,1126166
162907,A. Zanoli,D,,substitute,Napoli,4-3-3,1126166
384413,L. D'Avino,D,,substitute,Napoli,4-3-3,1126166
32172,N. Contini-Baranovskyi,G,,substitute,Napoli,4-3-3,1126166
134434,H. Idasiak,G,,substitute,Napoli,4-3-3,1126166
2407,C. Ancelotti,coach,,coach,Real Madrid,4-3-1-2,1126166
2273,Kepa,G,1:1,holder,Real Madrid,4-3-1-2,1126166
733,Dani Carvajal,D,2:4,holder,Real Madrid,4-3-1-2,1126166
735,Nacho,D,2:3,holder,Real Madrid,4-3-1-2,1126166
2285,A. Rüdiger,D,2:2,holder,Real Madrid,4-3-1-2,1126166
2207,E. Camavinga,D,2:1,holder,Real Madrid,4-3-1-2,1126166
756,F. Valverde,M,3:3,holder,Real Madrid,4-3-1-2,1126166
1271,A. Tchouaméni,M,3:2,holder,Real Madrid,4-3-1-2,1126166
752,T. Kroos,M,3:1,holder,Real Madrid,4-3-1-2,1126166
129718,J. Bellingham,M,4:1,holder,Real Madrid,4-3-1-2,1126166
10009,Rodrygo,F,5:2,holder,Real Madrid,4-3-1-2,1126166
762,Vinícius Júnior,F,5:1,holder,Real Madrid,4-3-1-2,1126166
653,F. Mendy,D,,substitute,Real Madrid,4-3-1-2,1126166
754,L. Modrić,M,,substitute,Real Madrid,4-3-1-2,1126166
18907,Joselu,F,,substitute,Real Madrid,4-3-1-2,1126166
748,Dani Ceballos,M,,substitute,Real Madrid,4-3-1-2,1126166
47400,A. Lunin,G,,substitute,Real Madrid,4-3-1-2,1126166
757,Lucas Vázquez,M,,substitute,Real Madrid,4-3-1-2,1126166
736,Fran García,D,,substitute,Real Madrid,4-3-1-2,1126166
744,Brahim Díaz,M,,substitute,Real Madrid,4-3-1-2,1126166
237174,Álvaro Carrillo,D,,substitute,Real Madrid,4-3-1-2,1126166
206260,Lucas Cañizares,G,,substitute,Real Madrid,4-3-1-2,1126166
2392,S. Inzaghi,coach,,coach,Inter,3-5-2,1126167
2802,Y. Sommer,G,1:1,holder,Inter,3-5-2,1126167
2725,B. Pavard,D,2:3,holder,Inter,3-5-2,1126167
1836,F. Acerbi,D,2:2,holder,Inter,3-5-2,1126167
31009,A. Bastoni,D,2:1,holder,Inter,3-5-2,1126167
226,D. Dumfries,M,3:5,holder,Inter,3-5-2,1126167
30558,N. Barella,M,3:4,holder,Inter,3-5-2,1126167
1640,H. Çalhanoğlu,M,3:3,holder,Inter,3-5-2,1126167
1457,H. Mkhitaryan,M,3:2,holder,Inter,3-5-2,1126167
31010,F. Dimarco,M,3:1,holder,Inter,3-5-2,1126167
217,L. Martínez,F,4:2,holder,Inter,3-5-2,1126167
21509,M. Thuram,F,4:1,holder,Inter,3-5-2,1126167
910,A. Sánchez,F,,substitute,Inter,3-5-2,1126167
887,M. Darmian,D,,substitute,Inter,3-5-2,1126167
275776,K. Asllani,M,,substitute,Inter,3-5-2,1126167
10238,Carlos Augusto,D,,substitute,Inter,3-5-2,1126167
25321,D. Klaassen,M,,substitute,Inter,3-5-2,1126167
91488,R. Di Gennaro,G,,substitute,Inter,3-5-2,1126167
866,J. Cuadrado,M,,substitute,Inter,3-5-2,1126167
336632,A. Sarr,F,,substitute,Inter,3-5-2,1126167
194,S. de Vrij,D,,substitute,Inter,3-5-2,1126167
24953,Y. Bisseck,D,,substitute,Inter,3-5-2,1126167
30441,E. Audero,G,,substitute,Inter,3-5-2,1126167
57,R. Schmidt,coach,,coach,Benfica,4-2-3-1,1126167
675,A. Trubin,G,1:1,holder,Benfica,4-2-3-1,1126167
15623,A. Bah,D,2:4,holder,Benfica,4-2-3-1,1126167
624,N. Otamendi,D,2:3,holder,Benfica,4-2-3-1,1126167
67943,Morato,D,2:2,holder,Benfica,4-2-3-1,1126167
258,Juan Bernat,D,2:1,holder,Benfica,4-2-3-1,1126167
335051,João Neves,M,3:2,holder,Benfica,4-2-3-1,1126167
37155,O. Kökçü,M,3:1,holder,Benfica,4-2-3-1,1126167
266,Á. Di María,M,4:3,holder,Benfica,4-2-3-1,1126167
573,Rafa,M,4:2,holder,Benfica,4-2-3-1,1126167
39043,F. Aursnes,M,4:1,holder,Benfica,4-2-3-1,1126167
552,David Neres,F,5:1,holder,Benfica,4-2-3-1,1126167
161939,Tomás Araújo,D,,substitute,Benfica,4-2-3-1,1126167
66055,P. Musa,F,,substitute,Benfica,4-2-3-1,1126167
41130,Chiquinho,M,,substitute,Benfica,4-2-3-1,1126167
128793,D. Jurásek,D,,substitute,Benfica,4-2-3-1,1126167
9938,Arthur Cabral,F,,substitute,Benfica,4-2-3-1,1126167
162703,C. Tengstedt,F,,substitute,Benfica,4-2-3-1,1126167
162595,Samuel Soares,G,,substitute,Benfica,4-2-3-1,1126167
925,Gonçalo Guedes,F,,substitute,Benfica,4-2-3-1,1126167
206,João Mário,M,,substitute,Benfica,4-2-3-1,1126167
575,Florentino,M,,substitute,Benfica,4-2-3-1,1126167
162482,L. Kokubo,G,,substitute,Benfica,4-2-3-1,1126167
158065,Tiago Gouveia,F,,substitute,Benfica,4-2-3-1,1126167
1595,D. Simeone,coach,,coach,Atletico Madrid,3-5-2,1126168
29,J. Oblak,G,1:1,holder,Atletico Madrid,3-5-2,1126168
2280,César Azpilicueta,D,2:3,holder,Atletico Madrid,3-5-2,1126168
20,A. Witsel,D,2:2,holder,Atletico Madrid,3-5-2,1126168
2669,Hermoso,D,2:1,holder,Atletico Madrid,3-5-2,1126168
6503,N. Molina,M,3:5,holder,Atletico Madrid,3-5-2,1126168
2472,R. De Paul,M,3:4,holder,Atletico Madrid,3-5-2,1126168
50,Koke,M,3:3,holder,Atletico Madrid,3-5-2,1126168
48,Saúl,M,3:2,holder,Atletico Madrid,3-5-2,1126168
126936,Samuel Lino,M,3:1,holder,Atletico Madrid,3-5-2,1126168
56,A. Griezmann,F,4:2,holder,Atletico Madrid,3-5-2,1126168
59,Álvaro Morata,F,4:1,holder,Atletico Madrid,3-5-2,1126168
753,Marcos Llorente,M,,substitute,Atletico Madrid,3-5-2,1126168
47566,Javi Galán,D,,substitute,Atletico Madrid,3-5-2,1126168
136117,Rodrigo Riquelme,M,,substitute,Atletico Madrid,3-5-2,1126168
53,Á. Correa,F,,substitute,Atletico Madrid,3-5-2,1126168
338508,I. Kostis,D,,substitute,Atletico Madrid,3-5-2,1126168
336590,Aitor Gismera,M,,substitute,Atletico Madrid,3-5-2,1126168
14382,I. Grbić,G,,substitute,Atletico Madrid,3-5-2,1126168
185308,Sergio Guerrero,M,,substitute,Atletico Madrid,3-5-2,1126168
333379,Antonio Gomis,G,,substitute,Atletico Madrid,3-5-2,1126168
336685,Javier Boñar,D,,substitute,Atletico Madrid,3-5-2,1126168
2006,A. Slot,coach,,coach,Feyenoord,4-3-3,1126168
36776,T. Wellenreuther,G,1:1,holder,Feyenoord,4-3-3,1126168
37143,L. Geertruida,D,2:4,holder,Feyenoord,4-3-3,1126168
7529,G. Trauner,D,2:3,holder,Feyenoord,4-3-3,1126168
30399,D. Hancko,D,2:2,holder,Feyenoord,4-3-3,1126168
375915,Q. Hartman,D,2:1,holder,Feyenoord,4-3-3,1126168
92993,M. Wieffer,M,3:3,holder,Feyenoord,4-3-3,1126168
129047,R. Zerrouki,M,3:2,holder,Feyenoord,4-3-3,1126168
38747,Q. Timber,M,3:1,holder,Feyenoord,4-3-3,1126168
36910,C. Stengs,F,4:3,holder,Feyenoord,4-3-3,1126168
72155,A. Ueda,F,4:2,holder,Feyenoord,4-3-3,1126168
9363,Igor Paixão,F,4:1,holder,Feyenoord,4-3-3,1126168
383685,Y. Minteh,F,,substitute,Feyenoord,4-3-3,1126168
37147,B. Nieuwkoop,D,,substitute,Feyenoord,4-3-3,1126168
66208,O. Lingr,M,,substitute,Feyenoord,4-3-3,1126168
2700,A. Jahanbakhsh,F,,substitute,Feyenoord,4-3-3,1126168
25358,J. Dilrosun,F,,substitute,Feyenoord,4-3-3,1126168
328141,T. Beelen,D,,substitute,Feyenoord,4-3-3,1126168
525,K. Lamprou,G,,substitute,Feyenoord,4-3-3,1126168
36934,T. van den Belt,M,,substitute,Feyenoord,4-3-3,1126168
284355,M. van Sas,G,,substitute,Feyenoord,4-3-3,1126168
2431,M. López,D,,substitute,Feyenoord,4-3-3,1126168
1999,M. van Bommel,coach,,coach,Antwerp,4-3-3,1126169
8574,J. Butez,G,1:1,holder,Antwerp,4-3-3,1126169
8701,J. Bataille,D,2:4,holder,Antwerp,4-3-3,1126169
162,T. Alderweireld,D,2:3,holder,Antwerp,4-3-3,1126169
162568,S. Coulibaly,D,2:2,holder,Antwerp,4-3-3,1126169
36893,O. Wijndal,D,2:1,holder,Antwerp,4-3-3,1126169
340154,A. Vermeeren,M,3:3,holder,Antwerp,4-3-3,1126169
308836,M. Keita,M,3:2,holder,Antwerp,4-3-3,1126169
541,J. Ekkelenkamp,M,3:1,holder,Antwerp,4-3-3,1126169
137403,A. Muja,F,4:3,holder,Antwerp,4-3-3,1126169
183,V. Janssen,F,4:2,holder,Antwerp,4-3-3,1126169
267728,M. Balikwisha,F,4:1,holder,Antwerp,4-3-3,1126169
198347,A. Valencia,F,,substitute,Antwerp,4-3-3,1126169
395040,G. Ilenikhena,F,,substitute,Antwerp,4-3-3,1126169
47998,A. Yusuf,M,,substitute,Antwerp,4-3-3,1126169
303679,Z. Van Den Bosch,D,,substitute,Antwerp,4-3-3,1126169
162511,S. Lammens,G,,substitute,Antwerp,4-3-3,1126169
37188,G. Kerk,F,,substitute,Antwerp,4-3-3,1126169
8741,O. De Wolf,G,,substitute,Antwerp,4-3-3,1126169
39121,C. Ejuke,F,,substitute,Antwerp,4-3-3,1126169
13531,P. van Leeuwen,coach,,coach,Shakhtar Donetsk,4-2-3-1,1126169
1500,D. Riznyk,G,1:1,holder,Shakhtar Donetsk,4-2-3-1,1126169
125418,Y. Konoplia,D,2:4,holder,Shakhtar Donetsk,4-2-3-1,1126169
1204,Y. Rakitskyi,D,2:3,holder,Shakhtar Donetsk,4-2-3-1,1126169
682,M. Matviienko,D,2:2,holder,Shakhtar Donetsk,4-2-3-1,1126169
24597,I. Azarovi,D,2:1,holder,Shakhtar Donetsk,4-2-3-1,1126169
8458,Y. Nazaryna,M,3:2,holder,Shakhtar Donetsk,4-2-3-1,1126169
698,T. Stepanenko,M,3:1,holder,Shakhtar Donetsk,4-2-3-1,1126169
105320,O. Zubkov,M,4:3,holder,Shakhtar Donetsk,4-2-3-1,1126169
161945,H. Sudakov,M,4:2,holder,Shakhtar Donetsk,4-2-3-1,1126169
162050,D. Kryskiv,M,4:1,holder,Shakhtar Donetsk,4-2-3-1,1126169
107303,D. Sikan,F,5:1,holder,Shakhtar Donetsk,4-2-3-1,1126169
63557,M. Shved,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
161950,A. Bondarenko,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
311016,K. Kelsy,F,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
303493,N. Miroshi,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
161946,O. Ocheretko,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
265741,G. Gocholeishvili,D,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
590,D. Chyhrynskyi,D,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
374094,Eguinaldo,F,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
125419,O. Kashchuk,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
338045,D. Castillo,M,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
2160,A. Rudko,G,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
161949,E. Kozik,D,,substitute,Shakhtar Donetsk,4-2-3-1,1126169
5,E. Howe,coach,,coach,Newcastle,4-3-3,1126172
18911,N. Pope,G,1:1,holder,Newcastle,4-3-3,1126172
169,K. Trippier,D,2:4,holder,Newcastle,4-3-3,1126172
18894,J. Lascelles,D,2:3,holder,Newcastle,4-3-3,1126172
2806,F. Schär,D,2:2,holder,Newcastle,4-3-3,1126172
18961,D. Burn,D,2:1,holder,Newcastle,4-3-3,1126172
18901,S. Longstaff,M,3:3,holder,Newcastle,4-3-3,1126172
10135,Bruno Guimarães,M,3:2,holder,Newcastle,4-3-3,1126172
31146,S. Tonali,M,3:1,holder,Newcastle,4-3-3,1126172
2507,M. Almirón,F,4:3,holder,Newcastle,4-3-3,1126172
2864,A. Isak,F,4:2,holder,Newcastle,4-3-3,1126172
138787,A. Gordon,F,4:1,holder,Newcastle,4-3-3,1126172
138908,E. Anderson,M,,substitute,Newcastle,4-3-3,1126172
19163,J. Murphy,M,,substitute,Newcastle,4-3-3,1126172
18941,M. Targett,D,,substitute,Newcastle,4-3-3,1126172
18892,P. Dummett,D,,substitute,Newcastle,4-3-3,1126172
18886,M. Dúbravka,G,,substitute,Newcastle,4-3-3,1126172
1972,L. Karius,G,,substitute,Newcastle,4-3-3,1126172
284492,L. Hall,D,,substitute,Newcastle,4-3-3,1126172
328105,L. Miley,M,,substitute,Newcastle,4-3-3,1126172
158694,T. Livramento,D,,substitute,Newcastle,4-3-3,1126172
193,Luis Enrique,coach,,coach,Paris Saint Germain,4-2-3-1,1126172
1622,G. Donnarumma,G,1:1,holder,Paris Saint Germain,4-2-3-1,1126172
9,A. Hakimi,D,2:4,holder,Paris Saint Germain,4-2-3-1,1126172
257,Marquinhos,D,2:3,holder,Paris Saint Germain,4-2-3-1,1126172
198,M. Škriniar,D,2:2,holder,Paris Saint Germain,4-2-3-1,1126172
33,L. Hernández,D,2:1,holder,Paris Saint Germain,4-2-3-1,1126172
51494,M. Ugarte,M,3:2,holder,Paris Saint Germain,4-2-3-1,1126172
336657,W. Zaïre-Emery,M,3:1,holder,Paris Saint Germain,4-2-3-1,1126172
153,O. Dembélé,M,4:3,holder,Paris Saint Germain,4-2-3-1,1126172
278,K. Mbappé,M,4:2,holder,Paris Saint Germain,4-2-3-1,1126172
21104,R. Kolo Muani,M,4:1,holder,Paris Saint Germain,4-2-3-1,1126172
41585,Gonçalo Ramos,F,5:1,holder,Paris Saint Germain,4-2-3-1,1126172
161904,B. Barcola,F,,substitute,Paris Saint Germain,4-2-3-1,1126172
128384,Vitinha,M,,substitute,Paris Saint Germain,4-2-3-1,1126172
381,Danilo Pereira,M,,substitute,Paris Saint Germain,4-2-3-1,1126172
930,Carlos Soler,M,,substitute,Paris Saint Germain,4-2-3-1,1126172
1146,N. Mukiele,D,,substitute,Paris Saint Germain,4-2-3-1,1126172
328,Fabián Ruiz,M,,substitute,Paris Saint Germain,4-2-3-1,1126172
731,K. Navas,G,,substitute,Paris Saint Germain,4-2-3-1,1126172
162473,Arnau Tenas,G,,substitute,Paris Saint Germain,4-2-3-1,1126172
13491,E. Terzić,coach,,coach,Borussia Dortmund,4-2-3-1,1126171
25282,G. Kobel,G,1:1,holder,Borussia Dortmund,4-2-3-1,1126171
24845,J. Ryerson,D,2:4,holder,Borussia Dortmund,4-2-3-1,1126171
501,M. Hummels,D,2:3,holder,Borussia Dortmund,4-2-3-1,1126171
26243,N. Schlotterbeck,D,2:2,holder,Borussia Dortmund,4-2-3-1,1126171
2194,R. Bensebaïni,D,2:1,holder,Borussia Dortmund,4-2-3-1,1126171
864,E. Can,M,3:2,holder,Borussia Dortmund,4-2-3-1,1126171
24807,S. Özcan,M,3:1,holder,Borussia Dortmund,4-2-3-1,1126171
984,J. Brandt,M,4:3,holder,Borussia Dortmund,4-2-3-1,1126171
25,M. Reus,M,4:2,holder,Borussia Dortmund,4-2-3-1,1126171
249,D. Malen,M,4:1,holder,Borussia Dortmund,4-2-3-1,1126171
25391,N. Füllkrug,F,5:1,holder,Borussia Dortmund,4-2-3-1,1126171
7334,K. Adeyemi,F,,substitute,Borussia Dortmund,4-2-3-1,1126171
286894,J. Bynoe-Gittens,F,,substitute,Borussia Dortmund,4-2-3-1,1126171
637,F. Nmecha,M,,substitute,Borussia Dortmund,4-2-3-1,1126171
161919,Y. Moukoko,F,,substitute,Borussia Dortmund,4-2-3-1,1126171
26,M. Wolf,M,,substitute,Borussia Dortmund,4-2-3-1,1126171
161921,G. Reyna,M,,substitute,Borussia Dortmund,4-2-3-1,1126171
26292,A. Meyer,G,,substitute,Borussia Dortmund,4-2-3-1,1126171
1826,S. Haller,F,,substitute,Borussia Dortmund,4-2-3-1,1126171
506,N. Süle,D,,substitute,Borussia Dortmund,4-2-3-1,1126171
162502,M. Lotka,G,,substitute,Borussia Dortmund,4-2-3-1,1126171
3733,S. Pioli,coach,,coach,AC Milan,4-3-3,1126171
