offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,26.0,11,M,6.6,False,True,,,,0,,,10.0,1.0,9,,,,4.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,8461,Lior Refaelov,1104348
,25.0,23,D,6.3,False,True,,,,0,,,11.0,,8,,,,2.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,105846,Maor Kandil,1104348
,19.0,21,F,7,False,True,2.0,1.0,1.0,0,,,4.0,,3,,,,3.0,1.0,,,,,,0,0,,,0,0,,111277,Dean David,1104348
,13.0,18,M,6.6,False,True,,,,0,,,3.0,,3,2.0,1.0,,3.0,2.0,,,,,,0,0,,,0,0,,110541,Goni Naor,1104348
,13.0,25,F,6.3,False,True,1.0,,,0,,,1.0,,1,,,,3.0,1.0,1.0,,,1.0,,0,0,,,0,0,,338735,Anan Khalaili,1104348
,,40,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,163580,Shareef Keouf,1104348
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,126540,Ori Dahan,1104348
,,55,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,56005,Rami Gershon,1104348
,,34,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,386313,Hamza Shibli,1104348
,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,304334,Ilay Hajaj,1104348
,,19,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,260871,Erik Shuranov,1104348
,,17,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,163338,Suf Podgoreanu,1104348
,90.0,82,G,6.2,False,False,,,,3,,1.0,27.0,,15,,,,,,,,,,,0,0,,,0,0,0.0,336,Milan Borjan,1104348
,90.0,25,D,6.3,False,False,1.0,1.0,,0,,,45.0,1.0,40,,,,2.0,,,,,,,0,0,,,0,0,,66245,Lukáš Pauschek,1104348
,90.0,4,D,6.9,False,False,,,,0,,,28.0,,24,,3.0,2.0,4.0,2.0,,,,,1.0,0,0,,,0,0,,51171,Guram Kashia,1104348
,90.0,12,D,6.3,False,False,,,,0,,,31.0,,28,1.0,,,3.0,2.0,,,1.0,,,0,0,,,0,0,,61149,Kenan Bajrić,1104348
,90.0,36,D,6.9,False,False,1.0,1.0,,0,,,42.0,2.0,34,2.0,,1.0,7.0,5.0,3.0,2.0,1.0,1.0,,0,0,,,0,0,,1385,Lucas Lovat,1104348
,45.0,11,M,6.2,False,False,,,,0,,,22.0,,14,2.0,,,10.0,5.0,2.0,,1.0,2.0,1.0,1,0,,,0,0,,56132,Tigran Barseghyan,1104348
,90.0,20,M,6.3,False,False,,,,0,,,47.0,,42,,1.0,1.0,7.0,2.0,,,1.0,2.0,2.0,0,0,,,0,0,,55945,Jaba Kankava,1104348
,68.0,33,M,6.7,True,False,,,,0,,,37.0,1.0,27,1.0,,2.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,31023,Juraj Kucka,1104348
,67.0,23,M,6.9,False,False,2.0,1.0,,0,,,14.0,1.0,11,1.0,,1.0,11.0,5.0,2.0,1.0,,1.0,1.0,0,0,,,0,0,,131516,Sharani Zuberu,1104348
1.0,45.0,77,F,6.9,False,False,1.0,1.0,,0,,,21.0,1.0,15,1.0,,,6.0,4.0,1.0,,,1.0,,0,0,,,0,0,,61157,Aleksandar Čavrić,1104348
,80.0,13,F,6.3,False,False,,,,0,,,25.0,1.0,20,1.0,,,5.0,1.0,1.0,,,,1.0,0,0,,,0,0,,61156,David Strelec,1104348
,45.0,26,M,6.7,False,True,,,,0,,,32.0,,31,,,,2.0,,1.0,,,,,0,0,,,0,0,,162281,Filip Lichý,1104348
,45.0,15,F,7,False,True,1.0,,,0,,,18.0,2.0,15,1.0,,,4.0,2.0,,,1.0,1.0,1.0,0,0,,,0,0,,141620,Malik Abubakari,1104348
,23.0,24,M,7.2,False,True,1.0,1.0,1.0,0,,,17.0,1.0,14,1.0,,,5.0,2.0,1.0,,1.0,1.0,1.0,1,0,,,0,0,,14677,Marko Tolić,1104348
1.0,22.0,18,M,7.5,False,True,2.0,1.0,,0,1.0,,10.0,2.0,9,3.0,,,5.0,3.0,,,,,,0,0,,,0,0,,383041,Nino Marcelli,1104348
,10.0,28,D,6.6,False,True,,,,0,,,6.0,,6,1.0,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,,2975,César Blackman,1104348
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,128446,Martin Trnovský,1104348
,,35,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,308907,Adam Hrdina,1104348
,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,137471,Siemen Voet,1104348
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,28466,Richard Križan,1104348
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,25374,Kevin Wimmer,1104348
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,61259,Matúš Vojtko,1104348
,,3,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,47539,Uche Agbo,1104348
,90.0,1,G,7.2,True,False,,,,0,,1.0,39.0,,31,,,,,,,,,,,0,0,,,0,0,0.0,429,Fernando Muslera,1104352
,90.0,93,D,7.2,False,False,,,,0,,,45.0,,40,3.0,,2.0,10.0,5.0,1.0,1.0,,,2.0,1,0,,,0,0,,2195,Sacha Boey,1104352
,90.0,23,D,7.3,False,False,,,,0,,,51.0,,41,3.0,1.0,1.0,6.0,5.0,,,1.0,1.0,,0,0,,,0,0,,25448,Kaan Ayhan,1104352
,78.0,40,D,6.9,False,False,,,,0,,,60.0,,54,3.0,,1.0,9.0,4.0,1.0,,1.0,,,0,0,,,0,0,,162513,Emin Bayram,1104352
,90.0,3,D,7.3,False,False,,,,0,,,59.0,1.0,48,1.0,,,5.0,2.0,1.0,1.0,2.0,,1.0,0,0,,,0,0,,227,Angeliño,1104352
,90.0,22,M,7.3,False,False,1.0,,,0,,,65.0,1.0,62,3.0,1.0,2.0,10.0,3.0,1.0,,4.0,,1.0,0,0,,,0,0,,264627,Berkan Kutlu,1104352
,64.0,34,M,6.2,False,False,1.0,,,0,,,59.0,,54,1.0,,1.0,10.0,3.0,,,2.0,2.0,5.0,0,1,,,0,0,,1462,Lucas Torreira,1104352
,60.0,53,M,7.3,False,False,,,,0,1.0,,21.0,1.0,16,1.0,,,10.0,7.0,1.0,,1.0,3.0,,0,0,,,0,0,,63274,Barış Alper Yılmaz,1104352
,45.0,10,M,6.9,False,False,1.0,1.0,,0,,,11.0,,8,,,,2.0,1.0,,,1.0,1.0,,0,0,,,0,0,,332,Dries Mertens,1104352
,45.0,7,M,6.2,False,False,,,,0,,,20.0,,10,,,1.0,4.0,,2.0,,,,,0,0,,,0,0,,142959,Kerem Aktürkoğlu,1104352
1.0,71.0,9,F,7.3,False,False,3.0,2.0,1.0,0,,,12.0,,12,,,,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,,216,Mauro Icardi,1104352
1.0,45.0,14,F,6.6,False,True,,,,0,,,29.0,1.0,23,,,,4.0,2.0,2.0,1.0,,1.0,1.0,0,0,,,0,0,,3247,Wilfried Zaha,1104352
,45.0,94,F,6.9,False,True,,,,0,,,6.0,,4,1.0,,,5.0,4.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,,3033,Cédric Bakambu,1104352
,30.0,21,F,6.3,False,True,,,,0,,,10.0,1.0,8,,,,6.0,1.0,1.0,,,,3.0,0,0,,,0,0,,37440,Halil Dervişoğlu,1104352
,19.0,42,D,6.9,False,True,,,,0,,,13.0,,12,2.0,1.0,1.0,4.0,2.0,,,,,1.0,0,0,,,0,0,,61837,Abdülkerim Bardakcı,1104352
,12.0,27,M,7.2,False,True,,,,0,,,16.0,,14,1.0,,1.0,3.0,3.0,,,,2.0,,0,0,,,0,0,,2375,Sérgio Oliveira,1104352
,,19,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,61950,Günay Güvenç,1104352
,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,650,Léo Dubois,1104352
,,25,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,15912,Victor Nelsson,1104352
,,88,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,145057,Kâzımcan Karataş,1104352
,,11,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,454,Yunus Akgün,1104352
,,6,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,36901,Fredrik Midtsjø,1104352
,,83,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,371929,Efe Akman,1104352
,90.0,69,G,6.9,False,False,,,,1,,2.0,27.0,,15,,,,4.0,4.0,,,,3.0,,0,0,,,0,0,0.0,56868,Matevž Vidovšek,1104352
,90.0,2,D,7.5,False,False,,,,0,,,25.0,2.0,17,2.0,,,12.0,9.0,5.0,5.0,,2.0,2.0,0,0,,,0,0,,41747,Jorge Silva,1104352
,90.0,14,D,7.2,False,False,,,,0,,,46.0,,38,1.0,2.0,1.0,1.0,1.0,,,,,,0,0,,,0,0,,323371,Marcel Ratnik,1104352
,90.0,16,D,6.6,False,False,,,,0,,,37.0,,33,,,2.0,1.0,1.0,,,,,,0,0,,,0,0,,7408,Ahmet Muhamedbegović,1104352
,90.0,6,D,6.6,False,False,,,,0,,,39.0,,33,2.0,,,6.0,3.0,1.0,,,,1.0,0,0,,,0,0,,67816,Mateo Karamatić,1104352
,70.0,3,D,6.2,False,False,,,,0,,,20.0,,12,,,1.0,8.0,2.0,3.0,1.0,,1.0,1.0,1,0,,,0,0,,41996,David Sualehe,1104352
,90.0,19,M,6.7,False,False,,,,0,,,27.0,1.0,18,1.0,,1.0,8.0,3.0,,,2.0,2.0,1.0,0,0,,,0,0,,109987,Svit Sešlar,1104352
,78.0,21,M,6.2,False,False,1.0,,,0,,,20.0,1.0,18,1.0,,,10.0,3.0,4.0,2.0,,,1.0,1,0,,,0,0,,14539,Ivan Posavec,1104352
,78.0,34,M,6.3,False,False,,,,0,,,23.0,1.0,17,2.0,,,10.0,6.0,1.0,,,3.0,3.0,0,0,,,0,0,,11479,Agustín Doffo,1104352
1.0,90.0,99,M,7.2,False,False,2.0,1.0,,0,,,31.0,1.0,25,,,,4.0,4.0,1.0,1.0,,3.0,,0,0,,,0,0,,41953,Rui Pedro,1104352
3.0,56.0,9,F,6.7,True,False,1.0,,,0,,,8.0,,4,,,,7.0,4.0,2.0,2.0,,1.0,,0,0,,,0,0,,109808,Mustafa Nukić,1104352
,34.0,37,F,6.7,False,True,,,,0,,,6.0,,5,1.0,,1.0,5.0,2.0,1.0,,,,,0,0,,,0,0,,10405,Pedro Lucas,1104352
,20.0,43,M,6.3,False,True,,,,0,,,10.0,,8,,,1.0,3.0,,,,1.0,,1.0,0,0,,,0,0,,98518,Aljaž Krefl,1104352
,12.0,11,M,6.6,False,True,,,,0,,,13.0,,9,1.0,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,106815,Saar Fadida,1104352
,12.0,17,F,6.3,False,True,,,,0,,,,,,2.0,,,6.0,2.0,1.0,,,,1.0,0,0,,,0,0,,348207,Admir Bristrić,1104352
,,22,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,125522,Denis Pintol,1104352
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,326789,Žan Mauricio,1104352
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,280686,Pascal Juan Estrada,1104352
,,26,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,368660,Vall Janković,1104352
,,33,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,337203,Nemanja Gavrić,1104352
,,77,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,400502,Aldin Jakupović,1104352
,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,40477,Justas Lasickas,1104352
,,20,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,280337,Nemanja Motika,1104352
,90.0,1,G,7.2,False,False,,,,3,,5.0,26.0,,14,,,,,,,,,,,0,0,,,0,0,0.0,37276,Kjell Scherpen,1094649
,71.0,22,D,6.3,False,False,1.0,,,0,,,17.0,,12,2.0,,,4.0,2.0,,,,,,0,0,,,0,0,,7319,Jusuf Gazibegović,1094649
,90.0,42,D,6,False,False,1.0,,,0,,,30.0,1.0,19,1.0,,1.0,8.0,2.0,1.0,,,,1.0,0,0,,,0,0,,126640,David Affengruber,1094649
,90.0,5,D,5.9,False,False,,,,0,,,37.0,,29,1.0,1.0,2.0,6.0,2.0,1.0,,2.0,,1.0,1,0,,1.0,0,0,,950,Gregory Wüthrich,1094649
,90.0,44,D,7,False,False,1.0,1.0,,0,,,33.0,,23,4.0,1.0,4.0,10.0,6.0,2.0,2.0,2.0,,,0,0,,,0,0,,152846,Amadou Dante,1094649
,90.0,25,M,6.2,True,False,,,,0,,,16.0,,12,,1.0,1.0,8.0,,,,1.0,,3.0,1,0,,,0,0,,7583,Stefan Hierländer,1094649
1.0,71.0,4,M,6.3,False,False,,,,0,,,19.0,,15,2.0,,,11.0,7.0,,,2.0,1.0,,0,0,,,0,0,,19041,Jon Gorenc Stanković,1094649
,80.0,8,M,6.9,False,False,,,,0,1.0,,26.0,1.0,22,3.0,,1.0,12.0,5.0,4.0,2.0,,,2.0,0,0,,,0,0,,7327,Alexander Prass,1094649
,71.0,10,M,6.9,False,False,1.0,,,0,,,25.0,2.0,19,,,,8.0,5.0,5.0,2.0,,3.0,,0,0,,,0,0,,7586,Otar Kiteishvili,1094649
1.0,59.0,17,F,6.6,False,False,1.0,,,0,,,11.0,,11,,,,6.0,3.0,3.0,2.0,,1.0,,0,0,,,0,0,,20786,Bryan Silva Teixeira,1094649
,90.0,15,F,7.3,False,False,2.0,2.0,1.0,0,,,23.0,3.0,15,,,,4.0,2.0,2.0,1.0,,1.0,,0,0,,,0,0,,199931,William Bøving,1094649
,31.0,9,F,6.7,False,True,,,,0,,,9.0,1.0,5,,,,2.0,1.0,,,,,,0,0,,,0,0,,158614,Szymon Włodarczyk,1094649
,19.0,19,M,6.6,False,True,1.0,,,0,,,5.0,2.0,3,1.0,,,4.0,2.0,1.0,,1.0,1.0,,0,0,,,0,0,,109740,Tomi Horvat,1094649
,19.0,14,M,6.5,False,True,,,,0,,,5.0,,5,,,1.0,1.0,,,,,,1.0,1,0,,,0,0,,303378,Javier Serrano,1094649
,19.0,2,D,6.5,False,True,,,,0,,,6.0,,3,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,268595,Max Johnston,1094649
,10.0,13,F,7.3,False,True,2.0,,,0,,,1.0,,1,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,7585,Jakob Jantscher,1094649
,,40,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328258,Matteo Bignetti,1094649
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,169514,Luka Marić,1094649
,,28,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,7343,David Schnegg,1094649
,,35,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,169498,Niklas Geyrhofer,1094649
,,21,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,169513,Samuel Stückler,1094649
,,33,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,339996,Jonas Löcker,1094649
,,29,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,359006,Mohammed Fuseini,1094649
,90.0,1,G,7,False,False,,,,1,,2.0,23.0,,22,,,,,,,,,,,0,0,,,0,0,0.0,22157,Walter Benítez,1094649
,86.0,3,D,7.7,False,False,,,,0,1.0,,72.0,2.0,61,4.0,,2.0,6.0,4.0,,,,,2.0,0,0,,,0,0,,231,Jordan Teze,1094649
,90.0,5,D,7.5,False,False,2.0,,,0,,,85.0,1.0,73,2.0,1.0,3.0,6.0,2.0,,,1.0,,1.0,0,0,,,0,0,,1085,André Ramalho,1094649
,90.0,18,D,7.5,False,False,,,,0,,,105.0,1.0,93,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,22160,Olivier Boscagli,1094649
,90.0,30,D,6.6,False,False,1.0,,,0,,,75.0,1.0,72,,,,6.0,2.0,,,1.0,1.0,1.0,0,0,,,0,0,,18845,Patrick van Aanholt,1094649
1.0,90.0,23,M,9,False,False,2.0,1.0,1.0,0,,,66.0,6.0,56,4.0,1.0,1.0,8.0,6.0,1.0,1.0,2.0,,,0,0,,,0,0,,37749,Joey Veerman,1094649
,90.0,6,M,7,False,False,,,,0,,,46.0,,41,3.0,,1.0,8.0,5.0,,,2.0,1.0,1.0,0,0,,,0,0,,22149,Ibrahim Sangaré,1094649
,90.0,34,M,6.7,False,False,4.0,1.0,,0,,,34.0,2.0,32,,,,14.0,6.0,4.0,2.0,2.0,3.0,,0,0,,,0,0,,161897,Ismael Saibari,1094649
,60.0,11,F,7.2,False,False,1.0,,,0,,,37.0,1.0,29,2.0,,,9.0,6.0,6.0,3.0,,1.0,,0,0,,,0,0,,290549,Johan Bakayoko,1094649
,45.0,9,F,8.9,True,False,2.0,2.0,1.0,0,1.0,,17.0,2.0,11,1.0,,,8.0,7.0,1.0,1.0,,,,0,0,,,0,0,,246,Luuk de Jong,1094649
,86.0,32,F,6.6,False,False,1.0,1.0,,0,,,16.0,,12,2.0,,1.0,7.0,4.0,,,1.0,,,0,0,,,0,0,,129072,Yorbe Vertessen,1094649
,45.0,14,F,6.9,False,True,1.0,1.0,1.0,0,,,13.0,,8,1.0,,,4.0,1.0,1.0,,,,,0,0,,,1,0,,73868,Ricardo Pepi,1094649
1.0,30.0,20,M,6.9,False,True,3.0,2.0,,0,,,4.0,,4,,,,4.0,1.0,1.0,,1.0,,1.0,0,0,,,0,0,,36905,Guus Til,1094649
,10.0,2,D,6.2,False,True,,,,0,,,6.0,,5,,,,1.0,,1.0,,,,,0,0,,,0,0,,194645,Shurandy Sambo,1094649
,10.0,26,F,6.6,False,True,,,,0,,,4.0,1.0,4,,,,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,,313078,Isaac Babadi,1094649
,,16,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,36828,Joël Drommel,1094649
,,24,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,15277,Boy Waterman,1094649
,,29,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,25915,Phillipp Mwene,1094649
,,37,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,309763,Livano Comenencia,1094649
,,21,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19195,Anwar El Ghazi,1094649
,,7,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,544,Noa Lang,1094649
,90.0,1,G,6.7,False,False,,,,1,,3.0,38.0,,22,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,15423,Joel Mall,1104358
,90.0,33,D,6.7,False,False,,,,0,,,27.0,,22,2.0,,1.0,14.0,8.0,3.0,2.0,,3.0,2.0,0,0,,,0,0,,48606,Nicolas Vouilloz,1104358
,90.0,4,D,7,True,False,2.0,1.0,,0,,,51.0,1.0,39,3.0,,,8.0,6.0,1.0,,,1.0,1.0,0,0,,,0,0,,48600,Steve Rouiller,1104358
,90.0,19,D,6.7,False,False,,,,0,,,50.0,,39,2.0,,,6.0,3.0,,,1.0,,,0,0,,,0,0,,48604,Yoan Severin,1104358
,77.0,18,D,6.9,False,False,,,,0,,,28.0,,22,2.0,,1.0,7.0,4.0,,,1.0,1.0,,0,0,,,0,0,,24217,Bradley Mazikou,1104358
1.0,77.0,21,M,6.6,False,False,,,,0,1.0,,11.0,1.0,6,,,2.0,11.0,4.0,2.0,1.0,1.0,2.0,2.0,1,0,,,0,0,,48496,Jérémy Guillemenot,1104358
,71.0,5,M,6.3,False,False,,,,0,,,30.0,,17,2.0,1.0,1.0,4.0,3.0,,,,,1.0,1,0,,,0,0,,53740,Gaël Ondoua,1104358
,90.0,8,M,7.2,False,False,1.0,1.0,,0,,,43.0,4.0,31,2.0,,1.0,10.0,4.0,3.0,1.0,,,,1,0,,,0,0,,48609,Timothé Cognat,1104358
,71.0,17,M,6.9,False,False,2.0,2.0,1.0,0,,,14.0,1.0,11,,1.0,,4.0,1.0,3.0,,,,,0,0,,,0,0,,48488,Dereck Kutesa,1104358
,90.0,27,F,6.3,False,False,1.0,,,0,,,22.0,,13,1.0,,,24.0,9.0,1.0,,2.0,1.0,1.0,0,0,,,0,0,,21649,Enzo Crivelli,1104358
1.0,85.0,29,F,7,False,False,1.0,,,0,,,6.0,2.0,6,1.0,,,8.0,2.0,1.0,,,,2.0,0,0,,,0,0,,8625,Chris Bedia,1104358
,19.0,30,M,6.6,False,True,2.0,1.0,,0,,,9.0,,6,2.0,,1.0,7.0,4.0,,,1.0,,,0,0,,,0,0,,374504,Samba Diba,1104358
,19.0,9,M,7,False,True,,,,0,,,3.0,2.0,2,,,,5.0,3.0,,,2.0,2.0,,0,0,,,0,0,,48614,Miroslav Stevanović,1104358
,13.0,6,D,6.7,False,True,,,,0,,,10.0,,8,,,,1.0,,,,,,,0,0,,,0,0,,22026,Anthony Baron,1104358
,13.0,11,F,6.5,False,True,,,,0,,,2.0,,1,,,,3.0,1.0,1.0,,,,,0,0,,,0,0,,20979,Boubacar Fofana,1104358
,13.0,23,F,6.3,False,True,,,,0,,,2.0,,2,,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,21507,Ronny Rodelin,1104358
,,44,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,324725,Léo Besson,1104358
,,40,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,431118,Marwan Aubert,1104358
,,68,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1083,Jérôme Onguene,1104358
,,45,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162019,Hussayn Touati,1104358
,,12,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,368178,Issa Kaloga,1104358
,,7,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26497,Patrick Pflücke,1104358
,,31,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,425200,Tiemoko Ouattara,1104358
,90.0,1,G,7.5,False,False,,,,1,,4.0,23.0,,15,,,,,,,,,,,0,0,,,0,0,0.0,2930,Jack Butland,1104358
,90.0,2,D,7.7,True,False,2.0,1.0,1.0,0,,,48.0,1.0,35,1.0,,1.0,6.0,2.0,1.0,,,1.0,1.0,0,0,,,0,0,,1744,James Tavernier,1104358
,90.0,6,D,6.9,False,False,,,,0,,,38.0,,27,4.0,,,11.0,8.0,,,,1.0,,0,0,,,0,0,,1740,Connor Goldson,1104358
,90.0,5,D,6.9,False,False,,,,0,,,29.0,1.0,24,1.0,,,8.0,5.0,,,,,,0,0,,,0,0,,44865,John Souttar,1104358
,90.0,31,D,7.5,False,False,,,,0,1.0,,30.0,1.0,22,3.0,,1.0,13.0,7.0,2.0,2.0,1.0,1.0,1.0,0,0,,,0,0,,1738,Borna Barišić,1104358
,84.0,15,M,7.2,False,False,1.0,,,0,,,47.0,2.0,37,2.0,,,8.0,4.0,1.0,,,,1.0,0,0,,,0,0,,16776,José Cifuentes,1104358
,90.0,8,M,7.2,False,False,,,,0,,,54.0,1.0,46,2.0,1.0,1.0,3.0,2.0,,,,,1.0,0,0,,,0,0,,1753,Ryan Jack,1104358
1.0,90.0,43,M,7.9,False,False,2.0,1.0,,0,,,30.0,1.0,23,5.0,,2.0,20.0,13.0,5.0,3.0,1.0,3.0,3.0,0,0,,,0,0,,2120,Nicolas Raskin,1104358
,61.0,19,F,6.9,False,False,1.0,,,0,,,19.0,,13,1.0,,,10.0,6.0,2.0,1.0,,,,0,0,,,0,0,,277191,Abdallah Sima,1104358
,61.0,99,F,6.2,False,False,1.0,,,0,,,15.0,1.0,12,,,,4.0,1.0,2.0,,,,,0,0,,,0,0,,553,Danilo,1104358
,89.0,13,F,7.5,False,False,2.0,1.0,,0,,,54.0,2.0,51,1.0,,1.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,0,0,,,0,0,,19072,Todd Cantwell,1104358
,29.0,9,F,5.6,False,True,2.0,,,0,,,7.0,,5,,,,8.0,,2.0,,,,1.0,0,0,,,0,0,,37186,Cyriel Dessers,1104358
,29.0,14,F,7,False,True,1.0,1.0,,0,,,15.0,,10,2.0,1.0,,11.0,6.0,2.0,1.0,1.0,2.0,2.0,0,0,,,0,0,,36987,Sam Lammers,1104358
,14.0,21,D,6.9,False,True,,,,0,,,4.0,,4,1.0,,,3.0,3.0,,,,,,0,0,,,0,0,,19990,Dujon Sterling,1104358
,1.0,20,M,,False,True,,,,0,,,2.0,,2,,,1.0,,,,,,,,0,0,,,0,0,,19100,Kieran Dowell,1104358
,,28,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,45177,Robby McCrorie,1104358
,,32,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,138415,Kieran Wright,1104358
,,38,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162284,Leon King,1104358
,,44,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,308809,Adam Devine,1104358
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2767,Leon Balogun,1104358
,,23,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,45049,Scott Wright,1104358
,,7,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,43084,Ianis Hagi,1104358
,,48,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,161628,Arron Lyall,1104358
,119.0,16,G,7.3,False,False,,,,1,,2.0,36.0,,26,,,,,,,,,,,0,0,,,0,0,0.0,1557,Pau López,1102898
,120.0,7,D,8,False,False,3.0,,,0,1.0,,66.0,4.0,59,2.0,,4.0,9.0,4.0,2.0,1.0,1.0,,1.0,0,0,,,0,0,,25008,Jonathan Clauss,1102898
,120.0,4,D,7.6,False,False,2.0,1.0,,0,,,69.0,1.0,61,5.0,2.0,1.0,11.0,8.0,,,1.0,1.0,1.0,0,0,,,0,0,,1775,Samuel Gigot,1102898
,120.0,99,D,7,False,False,,,,0,,,69.0,,60,3.0,1.0,,15.0,10.0,,,1.0,1.0,2.0,0,0,,,0,0,,375,Chancel Mbemba,1102898
,120.0,12,D,8.5,False,False,1.0,,,0,,,50.0,3.0,40,8.0,1.0,3.0,21.0,14.0,2.0,2.0,1.0,4.0,4.0,0,0,,,0,0,,10122,Renan Lodi,1102898
